source,topic,decay_rate,half_life_days,r2,n_obs,avg_tone,first_date
ABC News,"CRISISLEX_T03_DEAD,1054",1.5211646620694918e-05,45566.87371483785,0.01679400969150413,15,,2016-06-16 17:15:00
ABC News,"CRISISLEX_T03_DEAD,132",1.7655443738765844e-05,39259.68618041644,0.07150128727435057,35,,2015-08-13 14:00:00
ABC News,"CRISISLEX_T03_DEAD,1343",0.00010203776025258395,6793.045817980824,0.41730869698832196,9,,2015-09-23 15:45:00
ABC News,"CRISISLEX_T03_DEAD,144",1.54030868114406e-05,45000.53716798584,0.0536872231689286,34,,2015-07-18 08:00:00
ABC News,"CRISISLEX_T03_DEAD,1537",9.746660581808686e-05,7111.637619285169,0.46201464105362533,8,,2016-05-30 17:30:00
ABC News,"CRISISLEX_T03_DEAD,162",1.3247330974872428e-05,52323.53459536179,0.03626938355957077,38,,2015-08-24 21:30:00
ABC News,"CRISISLEX_T03_DEAD,165",1.2828941854520121e-05,54029.9572965734,0.046137403342886296,47,,2015-08-02 20:00:00
ABC News,"CRISISLEX_T03_DEAD,1654",7.103952837127322e-05,9757.204143267347,0.11486442080678971,6,,2018-08-07 11:45:00
ABC News,"CRISISLEX_T03_DEAD,1659",0.00014792899540822316,4685.674898603511,0.16481547324125778,5,,2019-07-14 17:45:00
ABC News,"CRISISLEX_T03_DEAD,1892",7.898845673778088e-05,8775.297166027638,0.3518043193378465,10,,2016-06-27 19:00:00
ABC News,"CRISISLEX_T03_DEAD,1918",0.0002147566240362851,3227.5939504563626,0.19773786869347965,4,,2021-06-09 21:15:00
ABC News,"CRISISLEX_T03_DEAD,2598",9.746098845336886e-05,7112.047513160491,0.037197005763404234,5,,2021-11-23 09:45:00
ABC News,"CRISISLEX_T03_DEAD,2744",0.00020632490263084347,3359.493554687988,0.8416541451462649,4,,2019-03-15 14:15:00
ABC News,"CRISISLEX_T03_DEAD,3034",0.00013898207718044956,4987.313433659412,0.737359653681769,7,,2016-03-23 14:15:00
ABC News,"CRISISLEX_T03_DEAD,309",3.25869830807787e-05,21270.676663799397,0.08321615756536627,20,,2015-08-14 05:15:00
ABC News,"CRISISLEX_T03_DEAD,3278",0.0001315715570232025,5268.2144700750905,0.10665081707455693,4,,2021-04-23 06:30:00
ABC News,"CRISISLEX_T03_DEAD,3386",0.0003664570038754673,1891.4829658856697,0.7588858443491099,4,,2022-02-13 17:30:00
ABC News,"CRISISLEX_T03_DEAD,4162",0.00037405880101289054,1853.043368269949,0.9197748885222571,3,,2021-02-05 22:00:00
ABC News,"CRISISLEX_T03_DEAD,4204",2.6752236182433966e-05,25909.87818113983,0.027282371380980996,3,,2016-06-06 04:45:00
ABC News,"CRISISLEX_T03_DEAD,425",1.541172586395238e-05,44975.312088907456,0.04297301192711189,22,,2015-08-16 11:30:00
ABC News,"CRISISLEX_T03_DEAD,505",3.117974792094654e-05,22230.685838684713,0.14139624022070219,16,,2015-10-26 01:15:00
ABC News,"CRISISLEX_T03_DEAD,621",1.7362102954682998e-05,39922.99679187111,0.042552191806356165,28,,2015-09-01 21:15:00
ABC News,"CRISISLEX_T03_DEAD,657",2.0134860847375745e-05,34425.22825531649,0.0708838410275352,20,,2015-11-11 03:00:00
ABC News,"CRISISLEX_T03_DEAD,672",1.798395131954757e-05,38542.540971323266,0.03201183030151811,20,,2015-12-18 18:00:00
ABC News,"CRISISLEX_T03_DEAD,956",2.157493756496487e-05,32127.42463206632,0.05025512261682008,14,,2016-04-11 20:15:00
ABC News,"CRISISLEX_T04_INFRASTRUCTURE,1147",0.0006051718031465141,1145.3725652054745,1.0,2,,2023-02-28 19:15:00
ABC News,"CRISISLEX_T04_INFRASTRUCTURE,1427",3.684336870170592e-05,18813.349728464196,0.03025868695561107,4,,2018-12-27 20:15:00
ABC News,"CRISISLEX_T04_INFRASTRUCTURE,2571",0.00014840021278551802,4670.796406213695,0.6278729289960081,3,,2016-03-23 14:15:00
ABC News,"CRISISLEX_T04_INFRASTRUCTURE,2704",0.00021544373438265913,3217.300250323437,1.0,2,,2018-09-29 01:15:00
ABC News,"CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,1157",3.665131450743894e-05,18911.932351546646,0.04840559280256962,7,,2016-10-29 21:45:00
ABC News,"CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,4046",0.0014226845898532088,487.21071803516446,1.0,2,,2022-07-15 03:15:00
ABC News,"CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,574",4.68360942205787e-05,14799.423224650367,0.11270122882111933,7,,2015-11-17 21:45:00
ABC News,"CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,7248",0.000591919865851335,1171.0152345757463,1.0,2,,2019-03-15 14:15:00
ABC News,"CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED,1010",0.0003810762294249666,1818.9200139979475,1.0,2,,2017-08-28 03:45:00
ABC News,"CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED,907",1.3759065266567121e-05,50377.49055847637,0.0011876910607095947,3,,2021-08-26 17:15:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,1004",8.103276821058172e-05,8553.912150189017,0.23118809582252542,6,,2017-12-19 20:15:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,1142",9.306362492459349e-05,7448.099954429891,0.2823708434436697,5,,2018-08-17 00:30:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,1242",0.0001277814144754192,5424.475722119067,0.7014738591480141,8,,2016-07-07 15:30:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,1616",1.1849180741825067e-05,58497.477223322654,0.010326916326239055,9,,2016-10-25 07:15:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,1785",0.00017458346218912908,3970.291182615268,0.20366235210904748,3,,2022-03-25 23:45:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,2325",0.0003033236394052778,2285.173624841733,0.8064390171685536,4,,2016-03-23 14:15:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,2755",0.0002279917272866536,3040.2295241548504,0.8268574244015773,3,,2016-07-08 09:00:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,323",4.6449496465828885e-05,14922.59837670936,0.09388073496965899,7,,2015-10-16 21:45:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,3517",0.00012471050391243342,5558.049713652385,0.14571315767263104,5,,2021-09-28 05:15:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,3746",0.0001867431528850828,3711.7675794329725,0.7147973215992061,3,,2018-09-29 01:15:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,3953",0.00019944176493269273,3475.4364553175083,1.0,2,,2016-06-19 19:00:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,4385",0.00015151909869512875,4574.652215656491,1.0,2,,2016-06-02 00:45:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,5291",0.0003979049147283262,1741.9920058871323,1.0,2,,2020-11-16 10:45:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,81",3.770363498600238e-05,18384.09428738844,0.032243798960646,5,,2015-12-12 02:00:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,925",8.109221121408465e-05,8547.641878084029,0.2133815521197201,12,,2015-09-07 22:45:00
ABC News,"CRISISLEX_T11_UPDATESSYMPATHY,93",0.00013008366723628138,5328.4720156368785,0.11260985541511603,4,,2018-10-09 22:00:00
ABC News,"DEATH_PENALTY,376",0.0010343497655820521,670.1284262097702,1.0,2,,2015-11-19 03:00:00
ABC News,"DEATH_PENALTY,718",0.00013926846709415487,4977.0575854140125,0.7663000930875978,4,,2016-06-10 21:15:00
ABC News,"DELAY,1127",0.0006456450766053574,1073.5730909687134,1.0,2,,2020-03-18 08:00:00
ABC News,"DELAY,1170",0.0010011484150818874,692.3520729973392,1.0,2,,2023-01-28 18:30:00
ABC News,"DELAY,213",5.397096912718668e-05,12842.963388826527,0.21954076105119957,7,,2015-02-25 05:00:00
ABC News,"DELAY,2871",7.429464313481014e-05,9329.706036843145,0.16258886898853742,4,,2016-10-27 05:15:00
ABC News,"DELAY,4587",0.0020793082467085353,333.35470181353367,1.0,2,,2022-07-28 08:30:00
ABC News,"DELAY,941",2.7687533178090926e-05,25034.631149749046,0.018539610702695164,3,,2018-09-24 16:15:00
ABC News,"DEMOCRACY,1503",0.0002641466502333319,2624.0998322244823,1.0,2,,2020-11-16 10:45:00
ABC News,"DEMOCRACY,1505",0.002503171070195454,276.9076348049287,0.635878686166387,3,,2022-07-15 03:15:00
ABC News,"DEMOCRACY,1866",0.0003427698417601923,2022.1941842972376,0.17414713619146505,3,,2023-05-15 18:45:00
ABC News,"DEMOCRACY,3970",0.0004665881566261961,1485.565312184414,1.0,2,,2018-09-27 19:00:00
ABC News,"DEMOCRACY,3994",0.001217612937261755,569.2672600200343,1.0,2,,2023-03-09 18:45:00
ABC News,"DISASTER_FIRE,235",6.45972858727548e-05,10730.283342326833,0.1929322933776032,3,,2017-03-20 04:30:00
ABC News,"DISASTER_FIRE,701",0.0002205188852497034,3143.2554167642543,0.5957150956108243,4,,2018-06-06 16:30:00
ABC News,"DISASTER_FIRE,726",0.00010142753718438625,6833.915126026035,0.5013027766208844,5,,2016-05-31 15:45:00
ABC News,"DISCRIMINATION,1326",8.149805512250243e-05,8505.076342227465,0.2907114604151535,4,,2015-05-23 17:00:00
ABC News,"DISCRIMINATION,2132",0.00016948911745291509,4089.626466740586,0.40129113332087984,3,,2019-03-05 23:15:00
ABC News,"DISCRIMINATION,2701",9.042517277775668e-05,7665.422793977229,0.04426865946649239,3,,2020-03-07 23:00:00
ABC News,"DISCRIMINATION,2809",0.0003309919249862567,2094.1513319055316,1.0,2,,2019-03-05 23:15:00
ABC News,"DISCRIMINATION,3095",0.0019307862290864975,358.9973711838054,1.0,2,,2021-02-05 22:00:00
ABC News,"DISCRIMINATION,3692",0.0017628917743833235,393.18759701083457,1.0,2,,2021-02-05 22:00:00
ABC News,"DRUG_TRADE,1151",0.0001294872864710537,5353.013407342467,0.28087267233093527,3,,2020-06-26 09:45:00
ABC News,"DRUG_TRADE,2111",0.0036860464373469496,188.04624204866,1.0,2,,2023-04-19 16:00:00
ABC News,"DRUG_TRADE,267",5.243264941611769e-05,13219.762653208083,0.020755029379844747,3,,2019-03-07 23:15:00
ABC News,"DRUG_TRADE,2786",6.999220337753788e-05,9903.205601645515,0.2352262637693645,4,,2016-02-08 17:45:00
ABC News,"DRUG_TRADE,330",5.754931171799144e-05,12044.404352854304,0.2514787794631548,6,,2015-02-21 01:45:00
ABC News,"DRUG_TRADE,416",0.00019696051262934995,3519.2190114997516,0.9537983881083094,3,,2015-02-21 01:45:00
ABC News,"DRUG_TRADE,83",6.920019318851609e-05,10016.549790138079,0.3741341826983805,7,,2016-03-11 20:00:00
ABC News,"DRUG_TRADE,906",0.0003768765989383589,1839.1886960148322,0.5502593000233944,3,,2020-06-26 09:45:00
ABC News,"ECON_BITCOIN,1105",0.0007345382393263847,943.650232826003,1.0,2,,2022-12-23 19:00:00
ABC News,"ECON_BITCOIN,1723",0.0006228342674472572,1112.891850669797,1.0,2,,2023-02-23 17:15:00
ABC News,"ECON_CENTRALBANK,1440",0.00048269655727162437,1435.9894847352216,1.0,2,,2022-09-28 09:15:00
ABC News,"ECON_CENTRALBANK,1560",0.01501722622622831,46.15680486648928,1.0,2,,2023-05-11 13:30:00
ABC News,"ECON_CURRENCY_EXCHANGE_RATE,744",0.00014803399346774895,4682.351427011635,1.0,2,,2017-02-24 10:45:00
ABC News,"ECON_DEBT,1358",0.000446056224541435,1553.9457638384722,1.0,2,,2016-09-29 23:45:00
ABC News,"ECON_DEBT,1423",0.00015031304160604097,4611.357558558567,0.7011196136304496,5,,2016-07-02 21:15:00
ABC News,"ECON_DEBT,2012",0.0004845987789909582,1430.3527177745493,0.5085438335809809,3,,2023-02-22 15:30:00
ABC News,"ECON_DEBT,2134",6.048670377286026e-05,11459.496671580127,0.07488764060525666,4,,2015-08-13 18:15:00
ABC News,"ECON_DEBT,245",0.005406201441442192,128.2133468513591,1.0,2,,2023-02-22 15:30:00
ABC News,"ECON_DEBT,3079",0.00027513587459484666,2519.290447240456,0.22358834056522003,3,,2023-01-27 18:45:00
ABC News,"ECON_DEBT,3190",0.00039557571522747746,1752.249073635241,1.0,2,,2016-09-29 23:45:00
ABC News,"ECON_DEBT,41",0.0006365229326658782,1088.9586925908766,1.0,2,,2016-09-29 23:45:00
ABC News,"ECON_DEBT,625",0.00013412673109763955,5167.852633755448,1.0,2,,2016-09-29 23:45:00
ABC News,"ECON_DEBT,87",7.231306199535801e-05,9585.366204026051,0.2876125770442485,4,,2016-03-31 13:30:00
ABC News,"ECON_DEVELOPMENTORGS_WORLD_HEALTH_ORGANIZATION,61",0.0002937818136314856,2359.394449887276,0.5684859347102527,6,,2020-04-20 17:45:00
ABC News,"ECON_ENTREPRENEURSHIP,180",0.0006069836947727012,1141.9535426227717,1.0,2,,2022-12-23 19:00:00
ABC News,"ECON_ENTREPRENEURSHIP,706",8.657343209478365e-05,8006.465306828351,0.3848276444144081,4,,2016-07-24 23:30:00
ABC News,"ECON_HOUSING_PRICES,316",0.0001510611860934596,4588.519384000495,0.9999583573703845,3,,2016-06-02 00:45:00
ABC News,"ECON_INFLATION,1142",0.0017036349080174972,406.86368734164625,1.0,2,,2022-09-28 09:15:00
ABC News,"ECON_INFLATION,1318",0.003436144983967494,201.72233237947168,1.0,2,,2022-08-08 08:00:00
ABC News,"ECON_INFLATION,1349",0.0006218790001658965,1114.601361961148,1.0,2,,2022-11-01 09:45:00
ABC News,"ECON_INFLATION,1462",0.0002484467574192184,2789.9224274855737,1.0,2,,2020-04-27 04:45:00
ABC News,"ECON_INFLATION,2388",0.003323484492689873,208.5603775448774,1.0,2,,2022-08-08 08:00:00
ABC News,"ECON_INFLATION,2644",0.0003372913756834879,2055.039738728423,0.9175447651087192,4,,2019-11-13 08:00:00
ABC News,"ECON_INFLATION,38",9.466967595530026e-05,7321.744513916213,0.11237771722988077,14,,2022-02-25 18:45:00
ABC News,"ECON_INTEREST_RATES,564",0.0003060114023457845,2265.102461040677,1.0,2,,2018-03-19 15:30:00
ABC News,"ECON_OILPRICE,3901",0.00022985550346267826,3015.5779179439655,1.0,2,,2020-04-27 04:45:00
ABC News,"ECON_STOCKMARKET,1569",0.00047589801421146056,1456.5036202314393,1.0,2,,2020-03-18 08:00:00
ABC News,"ECON_STOCKMARKET,26",1.1298552079170402e-05,61348.31929816973,0.014362258751907442,57,,2016-01-19 10:15:00
ABC News,"ECON_STOCKMARKET,347",0.0001838844027701426,3769.472397429957,1.0,2,,2017-03-21 07:30:00
ABC News,"ECON_STOCKMARKET,3595",0.008814458871916623,78.63751940216686,1.0,3,,2023-06-07 08:15:00
ABC News,"ECON_STOCKMARKET,595",0.0002307340617075333,3004.0956043956057,0.30291978679656006,3,,2015-09-07 22:45:00
ABC News,"ECON_TAXATION,1430",5.786025680449318e-05,11979.67687737809,0.1352805022029835,7,,2016-09-29 23:45:00
ABC News,"ECON_TAXATION,1489",0.0009064028454875986,764.7230853374775,0.7488805995048614,3,,2016-09-29 23:45:00
ABC News,"ECON_TAXATION,1725",4.072310867796613e-05,17020.979072135113,0.11067996941218172,6,,2015-04-05 12:15:00
ABC News,"ECON_TAXATION,1739",0.00047707089032101614,1452.922814245769,0.49731027144730666,4,,2016-09-29 23:45:00
ABC News,"ECON_TAXATION,2127",0.00016163201189113596,4288.4275982829495,0.9688125029194038,4,,2016-10-05 03:30:00
ABC News,"ECON_TAXATION,3130",0.00010405585387688985,6661.299242039941,0.25206523973110084,6,,2015-05-23 17:00:00
ABC News,"ECON_TAXATION,532",3.189441242394734e-05,21732.558397580273,0.001612556645728791,3,,2020-06-18 10:30:00
ABC News,"ECON_TAXATION,911",0.0016965067284860438,408.5731986329976,1.0,2,,2023-10-22 22:45:00
ABC News,"ECON_TAXATION,992",0.00019834071613816426,3494.729645309431,0.1296598173854252,3,,2018-04-11 19:00:00
ABC News,"ECON_TRADE_DISPUTE,142",0.0004891014573077979,1417.1848605303558,1.0,2,,2019-11-13 08:00:00
ABC News,"ECON_UNIONS,262",0.0006266214068489531,1106.1658171646666,0.9906261075441993,3,,2020-03-18 08:00:00
ABC News,"ECON_UNIONS,411",8.846680849827547e-05,7835.110052302352,0.3016421396147333,3,,2017-04-05 09:30:00
ABC News,"ECON_UNIONS,896",4.1729394539189716e-05,16610.5257029067,0.025986630934306088,3,,2018-09-28 22:30:00
ABC News,"ECON_WORLDCURRENCIES_DOLLARS,2097",0.0028354203364207306,244.46011466325797,1.0,2,,2023-02-23 20:45:00
ABC News,"ECON_WORLDCURRENCIES_EURO,4109",0.000413739906232821,1675.321065524425,1.0,2,,2020-04-27 04:45:00
ABC News,"ECON_WORLDCURRENCIES_YEN,3576",0.005962722178061241,116.24676781189892,1.0,2,,2024-04-04 08:00:00
ABC News,"ECON_WORLDCURRENCIES_YEN,4099",0.000413739906232821,1675.321065524425,1.0,2,,2020-04-27 04:45:00
ABC News,"EDUCATION,1010",0.00019306876611854804,3590.1569917028382,0.7394860563491914,5,,2015-05-23 17:00:00
ABC News,"EDUCATION,1081",7.620880617191945e-05,9095.36857192428,0.2665188323009876,12,,2016-06-02 00:45:00
ABC News,"EDUCATION,110",3.308369428263696e-05,20951.323471868858,0.11848288290591924,22,,2015-07-14 08:30:00
ABC News,"EDUCATION,1144",1.9334783539286223e-05,35849.75126054781,0.03618371459399805,11,,2015-11-13 03:15:00
ABC News,"EDUCATION,1201",3.928554537833708e-05,17643.822273170274,0.14413206309760895,13,,2015-11-29 16:00:00
ABC News,"EDUCATION,1281",3.05555965450197e-05,22684.786387288594,0.12660374757065207,20,,2015-06-15 20:00:00
ABC News,"EDUCATION,1286",6.705002907551407e-05,10337.761073590273,0.2767395305145205,5,,2015-11-04 01:45:00
ABC News,"EDUCATION,13",2.1381361343731213e-05,32418.290370606763,0.04741115269090035,33,,2015-02-19 02:00:00
ABC News,"EDUCATION,131",1.660646606860869e-05,41739.595751211986,0.05272586896029785,26,,2015-04-05 23:45:00
ABC News,"EDUCATION,1461",3.257559501852052e-05,21278.112653532917,0.10509144537178383,17,,2015-09-15 23:00:00
ABC News,"EDUCATION,1540",3.994043865303492e-05,17354.520980136396,0.19454128620801403,16,,2016-07-02 21:15:00
ABC News,"EDUCATION,1604",2.9023006837376378e-05,23882.679849260043,0.07216649449805912,11,,2015-07-19 17:15:00
ABC News,"EDUCATION,1607",7.489596582800147e-05,9254.799946792291,0.2979779841112914,7,,2016-06-02 00:45:00
ABC News,"EDUCATION,164",4.906944070573709e-05,14125.84228780305,0.16428482852405746,13,,2017-02-08 18:00:00
ABC News,"EDUCATION,1722",5.050945398281777e-05,13723.117672104298,0.18633042799406196,14,,2015-10-14 22:15:00
ABC News,"EDUCATION,174",3.395216480336255e-05,20415.40457212017,0.12544541336550363,21,,2016-03-14 17:45:00
ABC News,"EDUCATION,1844",5.3574309734577436e-05,12938.051539889102,0.21670724222277682,11,,2015-05-23 17:00:00
ABC News,"EDUCATION,1870",5.080991051620938e-05,13641.968141998941,0.23524766311277667,15,,2015-04-01 20:30:00
ABC News,"EDUCATION,1888",0.00012536123435790797,5529.198751992191,0.4014300846227892,9,,2016-06-11 14:15:00
ABC News,"EDUCATION,196",2.6501368936181792e-05,26155.14625788275,0.061650354240005534,21,,2015-02-26 14:30:00
ABC News,"EDUCATION,198",1.2123681625508006e-05,57172.9943074038,0.0330321989740322,27,,2015-02-26 18:15:00
ABC News,"EDUCATION,1991",4.649898783241909e-05,14906.715454926165,0.16439466115538404,9,,2015-12-04 09:15:00
ABC News,"EDUCATION,2139",0.00011525580804067439,6013.989163264813,0.6134240130113107,7,,2016-06-02 00:45:00
ABC News,"EDUCATION,2316",7.091056685837661e-05,9774.949084024482,0.3851885658775618,9,,2015-06-15 20:00:00
ABC News,"EDUCATION,2420",6.252184592122041e-05,11086.479779137258,0.25018600362554233,7,,2016-02-12 04:45:00
ABC News,"EDUCATION,2541",1.0216770073946984e-05,67844.0618261037,0.005048980202313924,9,,2016-02-20 08:45:00
ABC News,"EDUCATION,2583",7.260621209658258e-05,9546.664955305803,0.2314466208268623,7,,2016-06-02 00:45:00
ABC News,"EDUCATION,2629",8.281672242073553e-05,8369.65241196742,0.36823567941735313,8,,2016-06-10 21:15:00
ABC News,"EDUCATION,2642",7.866017177751617e-05,8811.920504324033,0.3395967444375255,7,,2015-05-23 17:00:00
ABC News,"EDUCATION,3225",0.00013384599658558327,5178.691916397634,0.7385765797650243,6,,2016-06-11 14:15:00
ABC News,"EDUCATION,3250",7.807806733726877e-05,8877.617033805438,0.2983589835801418,6,,2016-06-02 00:45:00
ABC News,"EDUCATION,3304",3.353425996210637e-05,20669.821887919992,0.027607149792935992,6,,2016-10-07 22:15:00
ABC News,"EDUCATION,3422",0.00012775371409904341,5425.651891596437,0.21740480491560443,4,,2016-03-01 21:00:00
ABC News,"EDUCATION,3521",0.00012456708645239569,5564.448846805429,0.6661763610774574,6,,2016-06-02 00:45:00
ABC News,"EDUCATION,3614",0.00014532799573769336,4769.536502870557,1.0,2,,2016-06-02 00:45:00
ABC News,"EDUCATION,3672",6.800156701806882e-05,10193.10599674516,0.3123813028421334,11,,2016-06-02 00:45:00
ABC News,"EDUCATION,3772",0.00015529166202303405,4463.518334018039,0.3682127040857912,6,,2016-06-02 00:45:00
ABC News,"EDUCATION,3793",0.00018245501131264566,3799.0032478318913,0.8438801704659553,4,,2018-03-19 15:30:00
ABC News,"EDUCATION,3928",0.0001671620835268696,4146.557436564428,0.9410805230016065,4,,2015-09-23 15:45:00
ABC News,"EDUCATION,40",1.576380350552575e-05,43970.808207357666,0.049606384097677925,34,,2016-06-10 21:15:00
ABC News,"EDUCATION,4114",0.0001313030698927285,5278.986859379831,0.17308885389699513,3,,2016-01-13 20:30:00
ABC News,"EDUCATION,412",1.3847914830475601e-05,50054.26369568013,0.041986653331230306,23,,2015-02-20 08:15:00
ABC News,"EDUCATION,422",3.16229796212235e-05,21919.097721416023,0.09561315093246403,17,,2015-09-20 18:30:00
ABC News,"EDUCATION,4426",2.1475360166063816e-05,32276.393746135298,0.014376147821907437,8,,2018-02-26 20:00:00
ABC News,"EDUCATION,443",4.1648475924847185e-05,16642.79820972797,0.133699043211143,14,,2016-03-25 14:15:00
ABC News,"EDUCATION,449",1.2082723038465077e-05,57366.802032400046,0.03313245582528246,26,,2015-02-19 12:45:00
ABC News,"EDUCATION,4511",4.978033508843401e-05,13924.116407183275,0.014640729474833747,5,,2021-12-09 07:30:00
ABC News,"EDUCATION,459",2.0068785780195592e-05,34538.570900685045,0.0676276464304103,28,,2015-08-28 00:15:00
ABC News,"EDUCATION,5514",4.616983991532103e-05,15012.986439442491,0.010020457571565777,3,,2022-05-27 17:45:00
ABC News,"EDUCATION,5582",0.00011326109120271626,6119.905549199953,0.20601046327202133,5,,2020-11-16 10:45:00
ABC News,"EDUCATION,578",2.1037301848881995e-05,32948.48291568255,0.06707907886000664,22,,2015-10-23 00:30:00
ABC News,"EDUCATION,63",1.2700577069448604e-05,54576.03829886749,0.04343850322524467,36,,2015-03-02 20:15:00
ABC News,"EDUCATION,6793",0.0016218604324326577,427.3778228378636,1.0,2,,2020-03-18 08:00:00
ABC News,"EDUCATION,7079",0.004223594876126713,164.11308396973965,1.0,2,,2022-07-15 03:15:00
ABC News,"EDUCATION,741",2.5689008298430818e-05,26982.247524217793,0.12148683678867933,23,,2015-09-14 08:00:00
