parsed_date,url,headline_from_url,V2Themes,V2Locations,V2Persons,V2Organizations,V2Tone,afinn_tone_score,sentiment_label,vader_sentiment_analysis,vader_tone_score
2020-12-04 19:15:00,https://www.msnbc.com/stephanie-ruhle/watch/there-s-a-lot-of-squeamishness-among-republicans-over-trump-visit-to-ga-97128005851,there s a lot of squeamishness among republicans over trump visit to ga 97128005851,"TAX_FNCACT_CANDIDATES,256;LEADER,9;TAX_FNCACT_PRESIDENT,9;USPEC_POLITICS_GENERAL1,9;EPU_POLICY_POLITICAL,129;MEDIA_MSM,138;TAX_FNCACT_REPORTER,138;","3#Atlanta, Georgia, United States#US#USGA#GA121#33.749#-84.388#351615#154;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#70","Chris Jansing,225;Greg Bluestein,205;Barack Obama,43;Mike Pence,28",,"2.08333333333333,2.08333333333333,0,2.08333333333333,20.8333333333333,0,44",,,,
2020-12-04 21:00:00,https://www.msnbc.com/rachel-maddow-show/congress-trump-begin-dramatic-fight-over-military-policy-n1250009,congress trump begin dramatic fight over military policy n1250009,"TAX_POLITICAL_PARTY_REPUBLICANS,4952;ARMEDCONFLICT,2370;TAX_FNCACT_COMMANDER_IN_CHIEF,1439;SLFID_MILITARY_READINESS,958;TAX_FNCACT_MILITARY_PERSONNEL,979;TAX_ETHNICITY_AMERICANS,4885;TAX_MILITARY_TITLE_COMMANDER,1430;TAX_FNCACT_COMMANDER,1430;EPU_POLICY_CONGRESS,565;EPU_POLICY_CONGRESS,2962;EPU_POLICY_CONGRESS,4089;EPU_POLICY_CONGRESS,4160;SELF_IDENTIFIED_ATROCITY,2376;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS,2376;WB_2203_HUMAN_RIGHTS,2376;WB_2510_WAR_CRIMES,2376;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,2376;LEGISLATION,735;LEGISLATION,805;SLFID_MILITARY_SPENDING,730;EPU_CATS_FISCAL_POLICY,730;EPU_CATS_NATIONAL_SECURITY,730;EPU_POLICY_LEGISLATION,1058;EPU_POLICY_LEGISLATION,1541;EPU_POLICY_LEGISLATION,2273;EPU_POLICY_LEGISLATION,3380;TAX_FNCACT_TROOPS,2226;TAX_FNCACT_TROOPS,4055;CRISISLEX_CRISISLEXREC,33;LEADER,382;LEADER,1268;LEADER,1403;LEADER,1673;LEADER,2475;LEADER,2813;LEADER,3493;LEADER,4212;LEADER,4422;TAX_FNCACT_PRESIDENT,382;TAX_FNCACT_PRESIDENT,1268;TAX_FNCACT_PRESIDENT,1403;TAX_FNCACT_PRESIDENT,1673;TAX_FNCACT_PRESIDENT,2475;TAX_FNCACT_PRESIDENT,2813;TAX_FNCACT_PRESIDENT,3493;TAX_FNCACT_PRESIDENT,4212;TAX_FNCACT_PRESIDENT,4422;USPEC_POLITICS_GENERAL1,382;USPEC_POLITICS_GENERAL1,1268;USPEC_POLITICS_GENERAL1,1403;USPEC_POLITICS_GENERAL1,1673;USPEC_POLITICS_GENERAL1,2475;USPEC_POLITICS_GENERAL1,2813;USPEC_POLITICS_GENERAL1,3493;USPEC_POLITICS_GENERAL1,4212;USPEC_POLITICS_GENERAL1,4422;WB_678_DIGITAL_GOVERNMENT,682;WB_678_DIGITAL_GOVERNMENT,1356;WB_670_ICT_SECURITY,682;WB_670_ICT_SECURITY,1356;WB_2372_AUTHENTICATION_AND_AUTHORIZATION,682;WB_2372_AUTHENTICATION_AND_AUTHORIZATION,1356;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,682;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1356;GENERAL_GOVERNMENT,336;EPU_POLICY_GOVERNMENT,336;VETO,1525;VETO,2529;VETO,2861;VETO,3149;VETO,3572;VETO,3594;VETO,3980;VETO,4138;VETO,4183;USPEC_UNCERTAINTY1,1525;USPEC_UNCERTAINTY1,2529;USPEC_UNCERTAINTY1,2861;USPEC_UNCERTAINTY1,3149;USPEC_UNCERTAINTY1,3572;USPEC_UNCERTAINTY1,3594;USPEC_UNCERTAINTY1,3980;USPEC_UNCERTAINTY1,4138;USPEC_UNCERTAINTY1,4183;ENV_OIL,2353;TAX_FNCACT_LAWMAKERS,1217;TAX_FNCACT_LAWMAKERS,2602;TAX_FNCACT_LAWMAKERS,2887;EPU_POLICY_LAWMAKERS,1217;EPU_POLICY_LAWMAKERS,2602;EPU_POLICY_LAWMAKERS,2887;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES,3755;WB_3007_NATIONAL_PARKS,3755;WB_1833_PROTECTED_AREAS_SYSTEMS,3755;WB_1829_ECOSYSTEM_MANAGEMENT,3755;GENERAL_HEALTH,85;HEALTH_PANDEMIC,85;WB_635_PUBLIC_HEALTH,85;WB_2165_HEALTH_EMERGENCIES,85;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,85;WB_621_HEALTH_NUTRITION_AND_POPULATION,85;WB_2167_PANDEMICS,85;UNGP_HEALTHCARE,85;EPU_POLICY_POLICY,876;EPU_POLICY_POLICY,986;TAX_POLITICAL_PARTY_DEMOCRATS,4910;SOC_GENERALCRIME,2376;EPU_CATS_MIGRATION_FEAR_FEAR,2376;EPU_CATS_DEBT_CEILING_GOV_SHUTDOWN,345;TAX_FNCACT_CHIEF,1439;EPU_ECONOMY,220;EPU_ECONOMY_HISTORIC,220;EPU_POLICY_SPENDING,730;EPU_POLICY_SPENDING,800;UNGP_POLITICAL_FREEDOMS,457;MEDIA_SOCIAL,3069;MEDIA_SOCIAL,3528;UNGP_FORESTS_RIVERS_OCEANS,3162;SECURITY_SERVICES,2078;WB_696_PUBLIC_SECTOR_MANAGEMENT,2078;WB_840_JUSTICE,2078;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT,2078;WB_328_FINANCIAL_INTEGRITY,2078;WB_1014_CRIMINAL_JUSTICE,2078;WB_2082_LAW_ENFORCEMENT,2078;EPU_POLICY_WHITE_HOUSE,583;EPU_POLICY_WHITE_HOUSE,2572;EPU_POLICY_WHITE_HOUSE,3449;TAX_FNCACT_OFFICIALS,1887;EPU_POLICY_LAW,2066;UNREST_BELLIGERENT,3306;USPEC_POLICY1,24;EPU_POLICY_POLICYMAKERS,24;","1#Syrian#SY#SY##35#38#SY#2349;1#South Korea#KS#KS##37#127.5#KS#1767;1#Americans#US#US##39.828175#-98.5795#US#4885;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#583;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2572;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#3449;1#Germany#GM#GM##51.5#10.5#GM#1753;1#United States#US#US##39.828175#-98.5795#US#598;1#United States#US#US##39.828175#-98.5795#US#764;1#United States#US#US##39.828175#-98.5795#US#2587;1#United States#US#US##39.828175#-98.5795#US#3464","Chris Murphy,2053","National Defense Authorization Act,686;Communications Decency,3030;White House,583;White House,2572;White House,3449;Twitter,3069;Twitter,3528;Facebook,3080;Defense Department,2309;United States,598;United States,764;United States,2587;United States,3464","-4,2.88888888888889,6.88888888888889,9.77777777777778,20.5555555555556,0.444444444444444,808",,,,
2020-12-04 21:15:00,https://www.msnbc.com/rachel-maddow-show/house-approves-historic-bill-end-federal-ban-marijuana-n1250042,house approves historic bill end federal ban marijuana n1250042,"TAX_POLITICAL_PARTY_REPUBLICANS,1256;TAX_POLITICAL_PARTY_REPUBLICANS,2451;TAX_FNCACT_MINORITY_LEADER,2843;ARMEDCONFLICT,34;ARMEDCONFLICT,1016;EPU_CATS_NATIONAL_SECURITY,34;EPU_CATS_NATIONAL_SECURITY,1016;TAX_FNCACT_ELECTED_OFFICIALS,97;EPU_ECONOMY_HISTORIC,828;WB_1014_CRIMINAL_JUSTICE,3297;CRIME_ILLEGAL_DRUGS,475;CRIME_ILLEGAL_DRUGS,581;CRIME_ILLEGAL_DRUGS,724;CRIME_ILLEGAL_DRUGS,1836;CRIME_ILLEGAL_DRUGS,2090;CRIME_ILLEGAL_DRUGS,2174;CRIME_ILLEGAL_DRUGS,2266;CRIME_ILLEGAL_DRUGS,2955;CRIME_ILLEGAL_DRUGS,3062;CRIME_ILLEGAL_DRUGS,3208;TAX_FNCACT_VETERANS,846;GENERAL_GOVERNMENT,1504;GENERAL_GOVERNMENT,2296;EPU_POLICY_CONGRESS,1504;EPU_POLICY_CONGRESS,2296;TAX_WORLDLANGUAGES_OREGON,1858;TAX_ETHNICITY_AMERICAN,2363;WB_695_POVERTY,2998;INEQUALITY,2998;WB_1331_HEALTH_TECHNOLOGIES,43;WB_1331_HEALTH_TECHNOLOGIES,231;WB_1331_HEALTH_TECHNOLOGIES,1025;WB_2453_ORGANIZED_CRIME,43;WB_2453_ORGANIZED_CRIME,231;WB_2453_ORGANIZED_CRIME,1025;WB_1350_PHARMACEUTICALS,43;WB_1350_PHARMACEUTICALS,231;WB_1350_PHARMACEUTICALS,1025;WB_2433_CONFLICT_AND_VIOLENCE,43;WB_2433_CONFLICT_AND_VIOLENCE,231;WB_2433_CONFLICT_AND_VIOLENCE,1025;WB_621_HEALTH_NUTRITION_AND_POPULATION,43;WB_621_HEALTH_NUTRITION_AND_POPULATION,231;WB_621_HEALTH_NUTRITION_AND_POPULATION,1025;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,43;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,231;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1025;WB_2456_DRUGS_AND_NARCOTICS,43;WB_2456_DRUGS_AND_NARCOTICS,231;WB_2456_DRUGS_AND_NARCOTICS,1025;TAX_FNCACT_LEADER,2662;TAX_FNCACT_LEADER,2843;TAX_FNCACT_DOCTORS,918;EPU_POLICY_REFORM,419;EPU_POLICY_REFORM,1380;WB_1614_NUTRITIONAL_PROGRAMS,1947;WB_1609_FOOD_AND_IN_KIND_TRANSFERS,1947;WB_1615_THERAPEUTIC,1947;WB_1466_SOCIAL_ASSISTANCE,1947;WB_697_SOCIAL_PROTECTION_AND_LABOR,1947;WB_696_PUBLIC_SECTOR_MANAGEMENT,3297;WB_840_JUSTICE,3297;LEGALIZE,1813;LEGALIZE,2080;GENERAL_HEALTH,864;GENERAL_HEALTH,2164;MEDICAL,864;MEDICAL,2164;CRISISLEX_C03_WELLBEING_HEALTH,864;CRISISLEX_C03_WELLBEING_HEALTH,2164;TAX_FNCACT_VETERAN,902;IDEOLOGY,736;SOC_GENERALCRIME,247;EPU_CATS_MIGRATION_FEAR_FEAR,247;TAX_POLITICAL_PARTY_DEMOCRATS,1228;TAX_POLITICAL_PARTY_DEMOCRATS,2733;ELECTION,1682;ELECTION,1848;AFFECT,1005;MOVEMENT_GENERAL,3255;MOVEMENT_GENERAL,3371;PROTEST,2423;STRIKE,2423;TAX_FNCACT_CRIMINAL,3289;TAX_FNCACT_MAJORITY_LEADER,2662;LEGISLATION,2960;TAX_FNCACT_OFFICIALS,97;USPEC_POLITICS_GENERAL1,262;","3#Capitol Hill, New Jersey, United States#US#USNJ#NJ005#40.0554#-74.9035#875195#1340;2#Montana, United States#US#USMT##46.9048#-110.326#MT#1748;2#Mississippi, United States#US#USMS##32.7673#-89.6812#MS#1762;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#1871;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#2037;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#2752;2#Arizona, United States#US#USAZ##33.7712#-111.388#AZ#1710;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#1723;1#American#US#US##39.828175#-98.5795#US#2363;2#South Dakota, United States#US#USSD##44.2853#-99.4632#SD#1738;2#Oregon, United States#US#USOR##44.5672#-122.127#OR#1858",,"Senate Majority Leader Mitch Mcconnell R-Ky,2683;Senate Republicans,2451;Senate Minority Leader Chuck Schumer,2857","1.1090573012939,4.25138632162662,3.14232902033272,7.39371534195933,22.735674676525,0,497",,,,
2020-12-04 21:30:00,https://www.msnbc.com/hallie-jackson/watch/u-s-official-says-china-attempted-to-create-super-soldiers-97142341675,u s official says china attempted to create super soldiers 97142341675,"TAX_WORLDMAMMALS_HUMAN,83;TAX_FNCACT_OFFICIAL,47;MILITARY,138;TAX_MILITARY_TITLE_SOLDIERS,138;TAX_FNCACT_SOLDIERS,138;",1#China#CH#CH##35#105#CH#63,"Ken Dilanian,16",,"7.40740740740741,7.40740740740741,0,7.40740740740741,11.1111111111111,0,23",,,,
2020-12-04 21:30:00,https://www.msnbc.com/mtp-daily/watch/-we-are-in-a-war-footing-dr-mark-morocco-as-california-plans-to-impose-regional-stay-at-home-orders-97131589848, we are in a war footing dr mark morocco as california plans to impose regional stay at home orders 97131589848,"TAX_FNCACT_PHYSICIAN,24;CRISISLEX_CRISISLEXREC,14;","2#California, United States#US#USCA##36.17#-119.746#CA#122;1#Morocco#MO#MO##32#-5#MO#41",,,"-9.09090909090909,0,9.09090909090909,9.09090909090909,18.1818181818182,0,27",,,,
2020-12-04 21:30:00,https://www.msnbc.com/mtp-daily/watch/sen-bill-cassidy-president-elect-joe-biden-s-mask-plan-requires-a-little-bit-of-nuance-97134149704,sen bill cassidy president elect joe biden s mask plan requires a little bit of nuance 97134149704,"TAX_ETHNICITY_AMERICAN,129;",1#American#US#US##39.828175#-98.5795#US#129,"Joe Biden,56",,"-3.7037037037037,0,3.7037037037037,3.7037037037037,25.9259259259259,3.7037037037037,20",,,,
2020-12-04 21:30:00,https://www.msnbc.com/katy-tur/watch/house-passes-bill-to-decriminalize-marijuana-97137733768,house passes bill to decriminalize marijuana 97137733768,"CRIME_ILLEGAL_DRUGS,80;DRUG_TRADE,80;USPEC_POLITICS_GENERAL1,102;TAX_FNCACT_REPRESENTATIVES,28;LEGISLATION,183;EPU_POLICY_LAW,183;",,,,"-5.71428571428571,0,5.71428571428571,5.71428571428571,28.5714285714286,0,32",,,,
2020-12-04 23:30:00,https://www.msnbc.com/msnbc/watch/biden-stresses-urgency-to-pass-covid-relief-for-americans-97144901938,biden stresses urgency to pass covid relief for americans 97144901938,"TAX_ETHNICITY_AMERICANS,48;GENERAL_HEALTH,149;HEALTH_PANDEMIC,149;WB_635_PUBLIC_HEALTH,149;WB_2165_HEALTH_EMERGENCIES,149;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,149;WB_621_HEALTH_NUTRITION_AND_POPULATION,149;WB_2167_PANDEMICS,149;UNGP_HEALTHCARE,149;GENERAL_GOVERNMENT,166;USPEC_POLITICS_GENERAL1,166;EPU_POLICY_CONGRESS,166;TAX_DISEASE_CORONAVIRUS,140;",1#Americans#US#US##39.828175#-98.5795#US#48,"Joe Biden,24",,"-5.71428571428571,2.85714285714286,8.57142857142857,11.4285714285714,20,0,29",,,,
2020-12-04 23:30:00,https://www.msnbc.com/morning-joe/watch/from-washington-to-now-what-biden-can-learn-from-history-97120837693,from washington to now what biden can learn from history 97120837693,"TAX_FNCACT_HISTORIAN,33;TAX_FNCACT_WRITER,6;",,"Michael Beschloss,51;David Maraniss,21",,"0,0,0,0,17.2413793103448,0,23",,,,
2020-12-04 23:30:00,https://www.msnbc.com/morning-joe/watch/gov-murphy-light-at-end-of-tunnel-after-brutal-few-months-97113669639,gov murphy light at end of tunnel after brutal few months 97113669639,"GENERAL_HEALTH,90;HEALTH_PANDEMIC,90;WB_635_PUBLIC_HEALTH,90;WB_2165_HEALTH_EMERGENCIES,90;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,90;WB_621_HEALTH_NUTRITION_AND_POPULATION,90;WB_2167_PANDEMICS,90;UNGP_HEALTHCARE,90;",,"Phil Murphy,16",,"-8.69565217391304,0,8.69565217391304,8.69565217391304,17.3913043478261,0,38",,,,
2020-12-04 23:30:00,https://www.msnbc.com/opinion/conservative-radicalizers-are-well-coiffed-well-paid-increasingly-dangerous-n1250028,conservative radicalizers are well coiffed well paid increasingly dangerous n1250028,"TAX_DISEASE_ANOMALY,8857;TAX_FNCACT_ASSISTANT,5282;LEADER,631;LEADER,2209;TAX_FNCACT_CONGRESSMAN,631;TAX_FNCACT_CONGRESSMAN,2209;USPEC_POLITICS_GENERAL1,631;USPEC_POLITICS_GENERAL1,2209;EPU_CATS_NATIONAL_SECURITY,7898;TAX_FNCACT_COMMUNISTS,7015;TAX_POLITICAL_PARTY_COMMUNISTS,7015;TERROR,992;TERROR,2109;ARMEDCONFLICT,992;ARMEDCONFLICT,2109;CRISISLEX_CRISISLEXREC,9079;TAX_ETHNICITY_AMERICANS,2943;TAX_ETHNICITY_AMERICANS,8732;TAX_FNCACT_FEDERAL_OFFICIAL,1178;TAX_FNCACT_LEGISLATOR,7381;TAX_FNCACT_POLITICAL_SCIENTIST,4785;TAX_FNCACT_LEADER,2270;RECRUITMENT,3168;TAX_FNCACT_LAWYERS,5562;RETALIATE,5887;REBELLION,3777;EXTREMISM,66;GENERAL_GOVERNMENT,1673;EPU_POLICY_GOVERNMENT,1673;TAX_FNCACT_CANDIDATE,4249;ELECTION_FRAUD,5353;MEDIA_MSM,1468;SOC_GENERALCRIME,1829;EPU_CATS_MIGRATION_FEAR_FEAR,855;EPU_CATS_MIGRATION_FEAR_FEAR,1438;EPU_CATS_MIGRATION_FEAR_FEAR,2263;EPU_CATS_MIGRATION_FEAR_FEAR,3200;EPU_CATS_MIGRATION_FEAR_FEAR,3235;EPU_CATS_MIGRATION_FEAR_FEAR,4946;EPU_CATS_MIGRATION_FEAR_FEAR,8962;WB_2024_ANTI_CORRUPTION_AUTHORITIES,7835;WB_2026_PREVENTION,7835;TAX_FNCACT_CHIEF,602;TAX_FNCACT_CHIEF,1359;TAX_FNCACT_ADMINISTRATOR,6577;CORRUPTION,1781;CORRUPTION,5353;WB_2019_ANTI_CORRUPTION_LEGISLATION,1781;WB_2019_ANTI_CORRUPTION_LEGISLATION,5353;WB_696_PUBLIC_SECTOR_MANAGEMENT,1781;WB_696_PUBLIC_SECTOR_MANAGEMENT,5353;WB_831_GOVERNANCE,1781;WB_831_GOVERNANCE,5353;WB_832_ANTI_CORRUPTION,1781;WB_832_ANTI_CORRUPTION,5353;WB_2020_BRIBERY_FRAUD_AND_COLLUSION,1781;WB_2020_BRIBERY_FRAUD_AND_COLLUSION,5353;TAX_FNCACT_PASTOR,4354;TAX_FNCACT_PREACHER,2195;TAX_RELIGION_CATHOLIC,4636;ELECTION,1114;ELECTION,1344;ELECTION,1682;ELECTION,1761;ELECTION,1844;ELECTION,5347;ELECTION,5509;ELECTION,5670;ELECTION,6825;ELECTION,8374;ELECTION,8459;ELECTION,8592;ELECTION,8704;FIREARM_OWNERSHIP,8069;TAX_FNCACT_OFFICIALS,2650;TAX_FNCACT_OFFICIALS,2669;TAX_FNCACT_OFFICIALS,5680;TAX_FNCACT_OFFICIALS,8714;TAX_MILITARY_TITLE_COLONEL,654;TAX_FNCACT_COLONEL,654;UNREST_BELLIGERENT,2694;UNREST_BELLIGERENT,5015;UNREST_BELLIGERENT,8420;DELAY,7457;TAX_FNCACT_SENATORS,8529;TAX_POLITICAL_PARTY_REPUBLICANS,4523;TAX_POLITICAL_PARTY_REPUBLICANS,7445;TAX_MILITARY_TITLE_LIEUTENANT_COLONEL,654;TAX_FNCACT_LIEUTENANT_COLONEL,654;EDUCATION,7627;SOC_POINTSOFINTEREST_SCHOOL,7627;HUMAN_RIGHTS_ABUSES_TORTURE,1308;TORTURE,1308;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS,1308;WB_2203_HUMAN_RIGHTS,1308;WB_2512_TORTURE,1308;CRISISLEX_C07_SAFETY,1353;CRISISLEX_C07_SAFETY,1691;CRISISLEX_C07_SAFETY,1853;CRISISLEX_C07_SAFETY,3440;TAX_FNCACT_CHAPLAIN,665;TAX_FNCACT_CHAPLAIN,2356;WB_2492_COUNTER_TERRORISM,2932;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,2932;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,2932;SCIENCE,4785;TAX_FNCACT_SCIENTIST,4785;TAX_FNCACT_PRESIDENT,1092;TAX_FNCACT_PRESIDENT,5554;TAX_FNCACT_KING,6080;WB_840_JUSTICE,8666;WB_2025_INVESTIGATION,8666;WB_1014_CRIMINAL_JUSTICE,8666;TAX_FNCACT_DICTATOR,7136;SLFID_DICTATORSHIP,7136;TAX_FNCACT_OFFICIAL,1178;TAX_FNCACT_OFFICIAL,7277;TAX_FNCACT_OFFICIAL,8468;TAX_FNCACT_STAFFERS,7351;MANMADE_DISASTER_IMPLIED,12;GENERAL_HEALTH,7814;TAX_DISEASE_DISEASE,7814;WB_1406_DISEASES,7814;WB_621_HEALTH_NUTRITION_AND_POPULATION,7814;UNGP_HEALTHCARE,7814;EPU_POLICY_POLITICAL,4775;EPU_POLICY_POLITICAL,5088;WB_2448_MILITIA,3549;WB_2445_NON_STATE_SECURITY_ACTORS,3549;IDEOLOGY,4091;TAX_MILITARY_TITLE_LIEUTENANT,646;TAX_FNCACT_LIEUTENANT,646;TAX_RELIGION_CHRISTIAN,4447;TAX_ETHNICITY_CHRISTIAN,4447;TAX_FNCACT_CHAMPION,1862;GEN_HOLIDAY,7852;TRIAL,576;TRIAL,1039;TRIAL,1806;TRIAL,5296;TAX_FNCACT_ATTORNEY,576;TAX_FNCACT_ATTORNEY,1039;TAX_FNCACT_ATTORNEY,1806;TAX_FNCACT_ATTORNEY,5296;MILITARY,687;MILITARY,2339;TAX_POLITICAL_PARTY_REPUBLICAN,4208;DEMOCRACY,1919;UNGP_POLITICAL_FREEDOMS,1919;TAX_WORLDMAMMALS_LEOPARD,263;GRIEVANCES,3854;RELIGION,887;RELIGION,1995;TAX_WORLDMAMMALS_ASS,3983;TAX_ETHNICITY_VENEZUELAN,7127;TAX_FNCACT_MANUFACTURER,5747;TAX_WEAPONS_GUN,3526;TAX_WEAPONS_GUN,8062;LEGISLATION,7620;EPU_POLICY_LAW,7620;WB_2433_CONFLICT_AND_VIOLENCE,192;WB_2433_CONFLICT_AND_VIOLENCE,2549;WB_2433_CONFLICT_AND_VIOLENCE,4978;WB_2433_CONFLICT_AND_VIOLENCE,5264;WB_2433_CONFLICT_AND_VIOLENCE,6548;WB_2433_CONFLICT_AND_VIOLENCE,8363;WB_2433_CONFLICT_AND_VIOLENCE,8838;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,192;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,2549;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,4978;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,5264;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,6548;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,8363;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,8838;UNGP_CRIME_VIOLENCE,192;UNGP_CRIME_VIOLENCE,2549;UNGP_CRIME_VIOLENCE,4978;UNGP_CRIME_VIOLENCE,5264;UNGP_CRIME_VIOLENCE,6548;UNGP_CRIME_VIOLENCE,8363;UNGP_CRIME_VIOLENCE,8838;","1#Americans#US#US##39.828175#-98.5795#US#2943;1#Americans#US#US##39.828175#-98.5795#US#8732;1#Venezuelan#VE#VE##8#-66#VE#7127;1#Afghanistan#AF#AF##33#66#AF#3022;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#6921;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#4197;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#6749;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#7268;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#8450;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#8520;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#8695;1#Iraq#IZ#IZ##33#44#IZ#3029;1#Syria#SY#SY##35#38#SY#3037;1#British#UK#UK##54#-4#UK#4765","Roger Eatwell,4799;Donald Trump,1105;Sidney Powell,321;Sidney Powell,5310;Anne Applebaum,4861;Joe Biden,5996;Ron Watkins,6696;Raphael Warnock,4289;Amy Coney Barrett Catholic,4636;Mehdi Hasan,4655;Jim Watkins,6734;Joe Digenova,1052;Chris Krebs,1608;Greg Bluestein,7532;Kyle Rittenhouse,3506;Kyle Rittenhouseoct,3696;Doug Collins,4185;Ted Cruz,7594;Newsmax Howie Carr,1490","Centers For Disease,7814;Harvard Law School,7627;Democratic Senate,4239;Soufan Center,3420","-7.35677083333333,1.88802083333333,9.24479166666667,11.1328125,21.484375,1.171875,1353",,,,
2020-12-04 23:30:00,https://www.msnbc.com/deadline-white-house/watch/north-dakota-ambulance-services-stretched-thin-as-covid-cases-surge-97145925975,north dakota ambulance services stretched thin as covid cases surge 97145925975,"GENERAL_HEALTH,40;WB_635_PUBLIC_HEALTH,40;WB_2165_HEALTH_EMERGENCIES,40;WB_621_HEALTH_NUTRITION_AND_POPULATION,40;WB_1324_EMERGENCY_MEDICAL_SERVICES,40;TAX_FNCACT_EMPLOYEE,174;UNGP_FORESTS_RIVERS_OCEANS,230;CRISISLEX_C03_WELLBEING_HEALTH,134;WB_135_TRANSPORT,116;TAX_FNCACT_BARBER,150;",,,,"-2.27272727272727,0,2.27272727272727,2.27272727272727,22.7272727272727,0,37",,,,
2020-12-04 23:30:00,https://www.msnbc.com/deadline-white-house/watch/rev-al-sharpton-says-the-country-is-seeing-a-culture-war-that-s-been-inspired-by-the-president-97148485970,rev al sharpton says the country is seeing a culture war that s been inspired by the president 97148485970,"CRISISLEX_CRISISLEXREC,101;LEADER,9;LEADER,59;TAX_FNCACT_PRESIDENT,9;TAX_FNCACT_PRESIDENT,59;USPEC_POLITICS_GENERAL1,9;USPEC_POLITICS_GENERAL1,59;GENERAL_HEALTH,161;HEALTH_PANDEMIC,161;WB_635_PUBLIC_HEALTH,161;WB_2165_HEALTH_EMERGENCIES,161;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE,161;WB_621_HEALTH_NUTRITION_AND_POPULATION,161;WB_2167_PANDEMICS,161;UNGP_HEALTHCARE,161;TAX_DISEASE_CORONAVIRUS,71;",,,"President Of The National Action Network,40","-6.66666666666667,0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,26",,,,
2020-12-05 02:00:00,https://www.msnbc.com/the-beat-with-ari/watch/-burning-down-the-place-trump-eyes-pardons-for-allies-after-losing-election-97156677692, burning down the place trump eyes pardons for allies after losing election 97156677692,"TAX_ETHNICITY_ARI,9;TAX_POLITICAL_PARTY_REPUBLICANS,104;USPEC_POLITICS_GENERAL1,104;TAX_FNCACT_ANALYST,386;CORRUPTION,308;WB_2019_ANTI_CORRUPTION_LEGISLATION,308;WB_696_PUBLIC_SECTOR_MANAGEMENT,308;WB_831_GOVERNANCE,308;WB_832_ANTI_CORRUPTION,308;WB_2020_BRIBERY_FRAUD_AND_COLLUSION,308;MEDIA_MSM,36;TAX_WORLDMAMMALS_TIGER,258;TAX_FNCACT_KING,263;ELECTION_FRAUD,308;SOC_PARDON,61;SOC_PARDON,174;ELECTION,302;","2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#346","Glenn Kirschner,402","Msnbc,5;Msnbc,372;Netflix,245","-1.17647058823529,5.88235294117647,7.05882352941176,12.9411764705882,21.1764705882353,0,80",,,,
